word 	|	 label 1 	|	 label 2 
PF02422	|	95	|	1
PF02263	|	40	|	3
PF04146	|	26	|	11
PF14510	|	78	|	12
PF05695	|	36	|	68
PF01417	|	16	|	6
PF00375	|	0	|	81
PF02861	|	36	|	68
PF00574	|	89	|	72
PF00314	|	66	|	35
PF08449	|	66	|	35
PF13344	|	89	|	72
PF03097	|	90	|	93
PF03004	|	32	|	24
PF03947	|	11	|	84
PF12706	|	11	|	5
PF01757	|	67	|	26
PF00224	|	82	|	59
PF02135	|	55	|	94
PF04577	|	66	|	72
PF01624	|	19	|	34
PF16910	|	96	|	42
PF00728	|	55	|	63
PF02791	|	39	|	94
PF05188	|	19	|	34
PF01480	|	26	|	80
PF00458	|	7	|	63
PF16178	|	40	|	61
PF02737	|	13	|	0
PF00113	|	70	|	7
PF05730	|	41	|	39
PF17177	|	7	|	25
PF02780	|	13	|	97
PF01751	|	6	|	69
PF00189	|	53	|	84
PF08544	|	30	|	12
PF08337	|	81	|	96
PF01044	|	40	|	40
PF01835	|	62	|	49
PF00261	|	94	|	61
PF06733	|	7	|	55
PF00421	|	47	|	19
PF20151	|	66	|	72
PF08387	|	57	|	10
PF02136	|	26	|	80
PF03141	|	32	|	5
PF01007	|	40	|	67
PF01073	|	1	|	35
PF01965	|	70	|	51
PF00177	|	66	|	72
PF14368	|	32	|	5
PF03168	|	32	|	5
PF07748	|	4	|	34
PF03637	|	39	|	20
PF01413	|	49	|	69
PF01483	|	14	|	75
PF04828	|	60	|	14
PF08766	|	75	|	92
PF03081	|	32	|	5
PF11807	|	60	|	14
PF01652	|	21	|	6
PF02891	|	23	|	22
PF03572	|	83	|	61
PF18758	|	55	|	24
PF00467	|	54	|	90
PF03195	|	32	|	5
PF17902	|	38	|	74
PF00157	|	39	|	58
PF00852	|	91	|	67
PF22628	|	69	|	11
PF10433	|	29	|	93
PF00217	|	30	|	23
PF03178	|	29	|	93
PF03351	|	94	|	16
PF02824	|	53	|	7
PF02133	|	60	|	14
PF08487	|	85	|	56
PF00181	|	11	|	84
PF01704	|	66	|	72
PF00044	|	47	|	12
PF00994	|	20	|	98
PF02358	|	99	|	27
PF01357	|	67	|	26
PF16213	|	77	|	59
PF13176	|	24	|	48
PF00306	|	30	|	37
PF00352	|	82	|	22
PF02913	|	68	|	98
PF01179	|	68	|	18
PF02230	|	89	|	72
PF09261	|	4	|	34
PF00687	|	21	|	72
PF12349	|	34	|	36
PF03949	|	30	|	12
PF00472	|	10	|	13
PF06512	|	78	|	44
PF18759	|	71	|	6
PF01088	|	41	|	39
PF13091	|	93	|	77
PF02544	|	37	|	57
PF02769	|	77	|	88
PF16016	|	96	|	54
PF04675	|	85	|	56
PF00554	|	45	|	45
PF01842	|	50	|	59
PF07529	|	17	|	73
PF18727	|	84	|	29
PF13307	|	80	|	55
PF07500	|	80	|	92
PF12560	|	92	|	3
PF02149	|	79	|	33
PF01416	|	25	|	13
PF01380	|	40	|	22
PF03493	|	78	|	44
PF13302	|	60	|	14
PF17035	|	91	|	94
PF10358	|	99	|	75
PF01798	|	91	|	11
PF02178	|	86	|	94
PF04791	|	38	|	0
PF02194	|	93	|	77
PF03770	|	3	|	6
PF00792	|	42	|	54
PF22705	|	92	|	37
PF00120	|	68	|	49
PF03909	|	11	|	98
PF14833	|	7	|	88
PF02187	|	48	|	42
PF21032	|	21	|	17
PF13191	|	9	|	50
PF03982	|	18	|	85
PF06119	|	81	|	40
PF00390	|	30	|	12
PF16179	|	45	|	45
PF04727	|	39	|	77
PF06472	|	35	|	12
PF04145	|	86	|	81
PF00347	|	30	|	84
PF17772	|	90	|	94
PF09334	|	7	|	63
PF00199	|	83	|	21
PF00757	|	58	|	96
PF05792	|	49	|	79
PF00088	|	93	|	26
PF16124	|	17	|	29
PF01263	|	89	|	72
PF00658	|	26	|	80
PF04909	|	60	|	14
PF00354	|	67	|	26
PF01096	|	80	|	92
PF17846	|	78	|	90
PF15902	|	20	|	27
PF01733	|	94	|	99
PF00631	|	93	|	77
PF02946	|	23	|	8
PF00982	|	99	|	27
PF00876	|	66	|	46
PF10609	|	37	|	85
PF04500	|	23	|	24
PF05183	|	59	|	72
PF00544	|	60	|	26
PF00080	|	66	|	19
PF00402	|	22	|	34
PF13906	|	11	|	64
PF16499	|	68	|	18
PF01223	|	68	|	26
PF06623	|	30	|	34
PF00362	|	62	|	40
PF01534	|	39	|	74
PF03441	|	75	|	27
PF01920	|	89	|	72
PF07734	|	57	|	10
PF00992	|	3	|	71
PF10436	|	6	|	50
PF04258	|	43	|	25
PF09069	|	48	|	92
PF17809	|	45	|	45
PF20430	|	98	|	86
PF02198	|	74	|	61
PF12130	|	39	|	75
PF05923	|	52	|	62
PF01130	|	94	|	51
PF00723	|	20	|	27
PF00132	|	69	|	12
PF05225	|	23	|	8
PF17838	|	35	|	40
PF03807	|	50	|	99
PF12423	|	93	|	77
PF04535	|	32	|	5
PF01735	|	63	|	54
PF04438	|	17	|	31
PF16177	|	10	|	41
PF00255	|	0	|	81
PF08709	|	78	|	44
PF06650	|	96	|	42
PF08518	|	45	|	45
PF03000	|	55	|	24
PF00411	|	66	|	72
PF11799	|	85	|	56
PF01578	|	94	|	19
PF09324	|	77	|	59
PF04499	|	74	|	82
PF01124	|	60	|	14
PF02992	|	32	|	24
PF02176	|	92	|	3
PF01167	|	57	|	10
PF12714	|	81	|	40
PF05184	|	98	|	43
PF11878	|	22	|	87
PF08953	|	34	|	89
PF02709	|	67	|	26
PF02701	|	32	|	5
PF02179	|	37	|	57
PF00733	|	44	|	18
PF01112	|	21	|	5
PF10502	|	50	|	23
PF09335	|	21	|	72
PF00996	|	74	|	13
PF16487	|	23	|	31
PF03638	|	82	|	10
PF00759	|	67	|	26
PF09068	|	48	|	92
PF01119	|	99	|	69
PF00805	|	34	|	89
PF01395	|	94	|	19
PF00285	|	54	|	49
PF00410	|	66	|	72
PF08454	|	78	|	44
PF09738	|	16	|	65
PF16182	|	8	|	40
PF13330	|	81	|	26
PF04042	|	23	|	49
PF08646	|	74	|	90
PF09325	|	93	|	68
PF16561	|	32	|	27
PF02257	|	16	|	65
PF00021	|	95	|	32
PF00551	|	77	|	12
PF01409	|	20	|	67
PF14008	|	39	|	36
PF16186	|	52	|	62
PF07701	|	58	|	96
PF05916	|	89	|	81
PF00962	|	53	|	51
PF01026	|	0	|	72
PF02928	|	64	|	94
PF01566	|	82	|	17
PF16656	|	39	|	36
PF03826	|	39	|	58
PF07533	|	17	|	73
PF10277	|	8	|	14
PF16172	|	54	|	87
PF03029	|	21	|	72
PF00941	|	77	|	36
PF01769	|	30	|	22
PF05902	|	35	|	53
PF03959	|	59	|	14
PF16214	|	8	|	88
PF00312	|	40	|	72
PF21865	|	22	|	53
PF02953	|	66	|	72
PF16909	|	96	|	42
PF01411	|	10	|	22
PF03815	|	67	|	26
PF02705	|	82	|	22
PF03914	|	21	|	74
PF01571	|	68	|	88
PF06565	|	74	|	23
PF15901	|	20	|	27
PF08332	|	79	|	33
PF02492	|	0	|	0
PF01756	|	68	|	49
PF19326	|	53	|	71
PF02816	|	18	|	85
PF05978	|	59	|	46
PF02817	|	13	|	70
PF07145	|	26	|	86
PF13793	|	33	|	51
PF16208	|	38	|	99
PF03348	|	20	|	27
PF00187	|	67	|	26
PF10996	|	8	|	95
PF04003	|	34	|	89
PF03931	|	57	|	25
PF15612	|	39	|	94
PF00988	|	6	|	70
PF13905	|	92	|	17
PF00405	|	54	|	21
PF02887	|	82	|	59
PF03952	|	70	|	7
PF03018	|	32	|	81
PF05761	|	89	|	1
PF02213	|	69	|	92
PF04053	|	34	|	89
PF03634	|	32	|	5
PF16891	|	39	|	74
PF12202	|	79	|	33
PF02666	|	96	|	54
PF17867	|	51	|	52
PF00343	|	1	|	35
PF10417	|	13	|	99
PF01253	|	7	|	87
PF17907	|	19	|	92
PF01749	|	13	|	37
PF03089	|	47	|	19
PF01230	|	21	|	0
PF12770	|	24	|	48
PF02515	|	60	|	14
PF05903	|	21	|	72
PF08416	|	87	|	96
PF00297	|	66	|	72
PF00634	|	64	|	98
PF04083	|	0	|	85
PF01347	|	47	|	61
PF03166	|	74	|	37
PF02882	|	30	|	12
PF20256	|	77	|	36
PF00346	|	47	|	19
PF16884	|	20	|	18
PF01596	|	59	|	81
PF10426	|	92	|	83
PF02364	|	78	|	75
PF00939	|	66	|	19
PF00229	|	94	|	20
PF13393	|	79	|	33
PF02958	|	94	|	46
PF04893	|	21	|	72
PF08397	|	87	|	65
PF04178	|	1	|	46
PF17906	|	71	|	46
PF01595	|	32	|	5
PF03108	|	32	|	24
PF07496	|	19	|	16
PF01985	|	82	|	74
PF17789	|	62	|	49
PF20266	|	45	|	45
PF14843	|	58	|	96
PF13632	|	67	|	26
PF14009	|	66	|	5
PF01064	|	79	|	33
PF00686	|	20	|	27
PF02738	|	77	|	36
PF07970	|	54	|	23
PF00407	|	18	|	85
PF01084	|	21	|	72
PF03479	|	32	|	5
PF15787	|	57	|	67
PF03159	|	78	|	90
PF02880	|	15	|	43
PF07676	|	34	|	89
PF02879	|	15	|	43
PF00763	|	30	|	12
PF08395	|	94	|	19
PF08628	|	93	|	77
PF00445	|	59	|	35
PF03124	|	33	|	11
PF04679	|	85	|	56
PF16908	|	96	|	42
PF07744	|	26	|	80
PF00494	|	89	|	20
PF10523	|	55	|	47
PF07258	|	0	|	71
PF00276	|	97	|	84
PF06507	|	69	|	17
PF00464	|	89	|	81
PF12931	|	34	|	89
PF13229	|	57	|	10
PF01683	|	7	|	93
PF14572	|	33	|	98
PF02137	|	38	|	54
PF11976	|	32	|	72
PF14291	|	71	|	32
PF08542	|	36	|	68
PF00594	|	12	|	60
PF02244	|	67	|	23
PF03473	|	77	|	16
PF01608	|	22	|	53
PF00245	|	98	|	81
PF16885	|	78	|	44
PF03131	|	16	|	65
PF12708	|	60	|	26
PF13733	|	40	|	4
PF02777	|	13	|	85
PF04382	|	35	|	53
PF13419	|	89	|	20
PF03435	|	83	|	23
PF00238	|	66	|	19
PF03096	|	3	|	5
PF02732	|	10	|	8
PF01169	|	75	|	26
PF02450	|	21	|	0
PF03450	|	77	|	36
PF00701	|	9	|	76
PF00203	|	66	|	72
PF13903	|	95	|	46
PF12848	|	78	|	12
PF16187	|	72	|	97
PF13873	|	71	|	32
PF18104	|	56	|	94
PF00588	|	7	|	13
PF17830	|	24	|	48
PF00124	|	47	|	19
PF02221	|	94	|	20
PF04707	|	0	|	84
PF06722	|	53	|	77
PF03226	|	66	|	72
PF13174	|	24	|	48
PF01315	|	77	|	36
PF15711	|	67	|	26
PF13882	|	97	|	84
PF17960	|	81	|	96
PF02363	|	13	|	70
PF00234	|	66	|	19
PF01144	|	31	|	91
PF16470	|	14	|	75
PF18346	|	45	|	45
PF02996	|	21	|	81
PF06955	|	58	|	26
PF02121	|	56	|	84
PF00448	|	42	|	95
PF00976	|	8	|	40
PF00659	|	79	|	33
PF01849	|	29	|	93
PF12396	|	54	|	63
PF01799	|	77	|	36
PF00251	|	98	|	26
PF01222	|	63	|	35
PF03189	|	78	|	22
PF00360	|	46	|	69
PF04051	|	89	|	72
PF11721	|	99	|	17
PF07527	|	11	|	78
PF00164	|	66	|	72
PF08726	|	48	|	42
PF00253	|	66	|	72
PF03822	|	79	|	33
PF08268	|	57	|	10
PF00351	|	50	|	59
PF13850	|	54	|	23
PF02784	|	70	|	0
PF03399	|	63	|	71
PF11835	|	26	|	80
PF04757	|	43	|	3
PF11933	|	78	|	44
PF08686	|	86	|	75
PF08662	|	34	|	80
PF05605	|	91	|	38
PF04153	|	69	|	11
PF17039	|	91	|	67
PF13638	|	98	|	63
PF01108	|	95	|	1
PF05678	|	32	|	5
PF21896	|	22	|	53
PF09011	|	99	|	61
PF00007	|	83	|	64
PF05221	|	90	|	88
PF06814	|	50	|	59
PF14215	|	11	|	78
PF04970	|	40	|	35
PF02036	|	73	|	41
PF00121	|	66	|	72
PF01182	|	11	|	93
PF00466	|	86	|	27
PF12756	|	91	|	11
PF12998	|	63	|	6
PF03476	|	77	|	16
PF08100	|	68	|	19
PF04937	|	32	|	24
PF13012	|	22	|	28
PF01058	|	66	|	19
PF14392	|	99	|	17
PF00868	|	54	|	87
PF10373	|	55	|	24
PF21020	|	38	|	74
PF01693	|	45	|	45
PF06462	|	87	|	96
PF12265	|	34	|	89
PF04253	|	98	|	25
PF08450	|	60	|	14
PF01221	|	89	|	72
PF00570	|	17	|	29
PF02301	|	21	|	0
PF06701	|	45	|	97
PF09286	|	39	|	75
PF04195	|	32	|	5
PF00491	|	60	|	14
PF04516	|	87	|	43
PF02822	|	8	|	40
PF01156	|	41	|	38
PF02354	|	64	|	95
PF08880	|	17	|	73
PF08323	|	20	|	27
PF21355	|	92	|	3
PF01023	|	38	|	99
PF00338	|	89	|	72
PF03663	|	60	|	14
PF04505	|	66	|	46
PF00703	|	44	|	18
PF01513	|	21	|	72
PF12752	|	57	|	11
PF08512	|	64	|	21
PF08005	|	55	|	3
PF04103	|	3	|	65
PF03015	|	84	|	16
PF02826	|	59	|	14
PF17849	|	98	|	63
PF01484	|	5	|	20
PF03407	|	89	|	72
PF01575	|	73	|	41
PF08344	|	45	|	44
PF00975	|	73	|	41
PF04950	|	80	|	86
PF01866	|	18	|	8
PF01650	|	89	|	20
PF18100	|	46	|	74
PF16661	|	8	|	95
PF01697	|	66	|	46
PF09294	|	97	|	84
PF02806	|	20	|	27
PF08442	|	54	|	49
PF04928	|	23	|	40
PF20519	|	99	|	26
PF00333	|	97	|	84
PF14309	|	32	|	24
PF00573	|	82	|	84
PF03416	|	8	|	71
PF00719	|	89	|	72
PF03094	|	32	|	35
PF07521	|	8	|	95
PF03950	|	50	|	63
PF16076	|	39	|	13
PF20700	|	71	|	66
PF00478	|	95	|	51
PF16870	|	13	|	59
PF10300	|	24	|	48
PF17047	|	96	|	54
PF11717	|	90	|	93
PF12424	|	29	|	99
PF13885	|	30	|	34
PF05648	|	66	|	72
PF02318	|	38	|	54
PF03155	|	39	|	20
PF03492	|	18	|	19
PF01435	|	7	|	20
PF02142	|	6	|	70
PF02182	|	43	|	3
PF11971	|	35	|	77
PF03370	|	16	|	65
PF03520	|	78	|	44
PF11754	|	41	|	39
PF22776	|	82	|	22
PF02196	|	35	|	77
PF16135	|	55	|	94
PF05553	|	32	|	5
PF00341	|	25	|	82
PF00208	|	7	|	49
PF05965	|	19	|	94
PF10601	|	3	|	46
PF05964	|	19	|	94
PF05679	|	67	|	26
PF01472	|	86	|	87
PF11915	|	39	|	13
PF04561	|	30	|	34
PF08235	|	82	|	95
PF10591	|	80	|	93
PF11987	|	80	|	86
PF09815	|	59	|	0
PF03256	|	55	|	83
PF18373	|	99	|	74
PF01758	|	66	|	72
PF07883	|	60	|	14
PF00748	|	25	|	82
PF08148	|	17	|	31
PF13844	|	24	|	48
PF06628	|	83	|	27
PF14244	|	71	|	5
PF00342	|	1	|	23
PF17171	|	7	|	13
PF02758	|	92	|	3
PF00210	|	66	|	46
PF20167	|	32	|	5
PF03110	|	32	|	5
PF03366	|	3	|	71
PF03920	|	34	|	89
PF00327	|	54	|	68
PF19047	|	20	|	39
PF06484	|	38	|	99
PF00605	|	37	|	83
PF01465	|	3	|	71
PF05362	|	36	|	68
PF11905	|	60	|	14
PF04926	|	23	|	40
PF09273	|	19	|	16
PF06747	|	21	|	5
PF06441	|	60	|	14
PF18086	|	41	|	39
PF08214	|	55	|	94
PF20750	|	23	|	40
PF03719	|	97	|	84
PF00840	|	67	|	26
PF09258	|	59	|	5
PF20426	|	57	|	34
PF01466	|	57	|	25
PF07766	|	3	|	74
PF08506	|	77	|	7
PF02864	|	30	|	34
PF02881	|	42	|	95
PF08718	|	21	|	81
PF21354	|	30	|	34
PF10075	|	66	|	72
PF02656	|	69	|	12
PF03033	|	53	|	77
PF02574	|	54	|	23
PF02886	|	57	|	10
PF03556	|	40	|	72
PF08392	|	47	|	19
PF14299	|	57	|	10
PF20974	|	50	|	63
PF00068	|	66	|	46
PF02841	|	35	|	77
PF05195	|	39	|	55
PF08669	|	68	|	88
PF00814	|	21	|	51
PF03208	|	66	|	72
PF04968	|	75	|	13
PF14634	|	92	|	3
PF02807	|	30	|	50
PF04777	|	20	|	84
PF03747	|	89	|	46
PF13360	|	10	|	13
PF14372	|	32	|	24
PF03143	|	80	|	86
PF04571	|	82	|	39
PF01017	|	30	|	34
PF01028	|	8	|	40
PF02366	|	90	|	97
PF02114	|	66	|	20
PF08473	|	85	|	56
PF03080	|	32	|	37
PF03118	|	54	|	68
PF07965	|	62	|	40
PF00274	|	21	|	5
PF16165	|	96	|	54
PF07519	|	60	|	14
PF03645	|	89	|	46
PF02836	|	44	|	18
PF00794	|	42	|	54
PF18372	|	62	|	40
PF04000	|	99	|	74
PF00195	|	47	|	19
PF01335	|	33	|	11
PF01814	|	43	|	10
PF00182	|	67	|	26
PF08429	|	64	|	94
PF01414	|	62	|	83
PF18995	|	57	|	55
PF08725	|	62	|	40
PF16113	|	59	|	0
PF22042	|	80	|	86
PF17205	|	62	|	40
PF01180	|	50	|	28
PF02823	|	30	|	19
PF04511	|	89	|	72
PF02005	|	69	|	11
PF06464	|	10	|	16
PF02727	|	68	|	18
PF08366	|	34	|	89
PF03820	|	1	|	46
PF08244	|	98	|	26
PF02933	|	36	|	68
PF04398	|	32	|	5
PF01131	|	6	|	21
PF01509	|	86	|	87
PF17871	|	36	|	68
PF06046	|	11	|	5
PF18020	|	81	|	96
PF08370	|	78	|	12
PF06886	|	25	|	82
PF01210	|	70	|	12
PF15273	|	25	|	65
PF19422	|	92	|	83
PF02183	|	39	|	58
PF03398	|	21	|	5
PF09994	|	60	|	14
PF00456	|	13	|	59
PF00398	|	21	|	72
PF00453	|	66	|	19
PF02014	|	19	|	16
PF13000	|	50	|	13
PF06813	|	32	|	14
PF21948	|	89	|	72
PF18016	|	87	|	87
PF02781	|	11	|	93
PF02629	|	54	|	49
PF01273	|	57	|	10
PF05735	|	49	|	79
PF02797	|	47	|	19
PF13968	|	33	|	34
PF03630	|	18	|	8
PF00484	|	59	|	72
PF01454	|	63	|	38
PF08541	|	70	|	19
PF05746	|	38	|	99
PF13813	|	59	|	14
PF01384	|	89	|	51
PF03712	|	39	|	16
PF04825	|	86	|	16
PF20153	|	21	|	6
PF00329	|	66	|	19
PF08150	|	96	|	54
PF02865	|	30	|	34
PF09744	|	16	|	65
PF02735	|	10	|	18
PF01722	|	89	|	51
PF00331	|	68	|	26
PF02991	|	66	|	35
PF10600	|	54	|	87
PF06480	|	36	|	68
PF20252	|	77	|	59
PF01401	|	94	|	51
PF10602	|	55	|	64
PF03404	|	4	|	28
PF06585	|	94	|	51
PF01153	|	1	|	22
PF01508	|	49	|	79
PF07524	|	63	|	94
PF06327	|	77	|	88
PF13475	|	37	|	25
PF00828	|	21	|	72
PF03040	|	47	|	19
PF00380	|	59	|	72
PF05191	|	66	|	72
PF01873	|	69	|	93
PF05241	|	1	|	72
PF00479	|	11	|	93
PF00778	|	93	|	22
PF20160	|	99	|	17
PF06687	|	21	|	6
PF16206	|	77	|	59
PF09333	|	96	|	42
PF13243	|	53	|	14
PF00924	|	21	|	5
PF19274	|	42	|	68
PF00430	|	47	|	19
PF00750	|	38	|	99
PF16192	|	90	|	97
PF04525	|	89	|	81
PF00645	|	85	|	56
PF11051	|	59	|	85
PF06268	|	44	|	27
PF01201	|	89	|	72
PF03321	|	66	|	19
PF05222	|	83	|	23
PF05495	|	43	|	3
PF01966	|	60	|	81
PF00452	|	0	|	20
PF07810	|	3	|	6
PF00278	|	70	|	25
PF01406	|	7	|	81
PF04144	|	89	|	5
PF17777	|	10	|	27
PF08515	|	79	|	33
PF03283	|	89	|	81
PF14845	|	55	|	63
PF00572	|	66	|	72
PF13537	|	44	|	18
PF00521	|	46	|	69
PF13508	|	60	|	14
PF03060	|	59	|	14
PF08926	|	79	|	33
PF22942	|	36	|	68
PF03600	|	78	|	11
PF05783	|	38	|	99
PF07479	|	70	|	12
PF04502	|	89	|	81
PF03803	|	18	|	81
PF12474	|	79	|	33
PF03457	|	17	|	31
PF07522	|	11	|	5
PF04218	|	23	|	8
PF08142	|	80	|	86
PF12234	|	34	|	89
PF01702	|	0	|	25
PF15936	|	35	|	61
PF07915	|	91	|	71
PF01328	|	60	|	14
PF01082	|	39	|	16
PF00886	|	89	|	72
PF01176	|	21	|	72
PF13949	|	90	|	55
PF02812	|	7	|	49
PF00672	|	46	|	69
PF07546	|	38	|	99
PF03092	|	59	|	85
PF00081	|	13	|	85
PF08626	|	97	|	84
PF12052	|	55	|	82
PF05063	|	21	|	6
PF08326	|	13	|	70
PF08399	|	85	|	56
PF00298	|	20	|	67
PF03388	|	21	|	81
PF04387	|	18	|	14
PF18027	|	90	|	93
PF08151	|	96	|	54
PF21528	|	29	|	54
PF07978	|	30	|	21
PF09118	|	67	|	26
PF01255	|	39	|	51
PF00123	|	10	|	13
PF00174	|	4	|	28
PF03368	|	17	|	31
PF01018	|	53	|	7
PF15636	|	38	|	99
PF01793	|	1	|	0
PF06200	|	29	|	58
PF03595	|	21	|	5
PF13249	|	53	|	14
PF03381	|	21	|	81
PF09457	|	38	|	54
PF02897	|	10	|	98
PF11904	|	45	|	45
PF01778	|	86	|	11
PF01968	|	68	|	18
PF08295	|	99	|	27
PF10174	|	38	|	74
PF22544	|	14	|	75
PF00810	|	21	|	72
PF20209	|	19	|	24
PF00883	|	20	|	67
PF04784	|	35	|	77
PF05047	|	66	|	72
PF02540	|	6	|	70
PF13606	|	45	|	45
PF15949	|	35	|	61
PF17811	|	57	|	94
PF02728	|	68	|	18
PF00736	|	20	|	63
PF03946	|	20	|	67
PF00243	|	27	|	78
PF21679	|	96	|	42
PF03731	|	10	|	18
PF00476	|	17	|	29
PF10497	|	19	|	94
PF13901	|	93	|	77
PF03167	|	21	|	6
PF13948	|	14	|	95
PF16575	|	33	|	51
PF08156	|	91	|	11
PF01204	|	82	|	84
PF16134	|	90	|	88
PF13178	|	33	|	24
PF03358	|	89	|	72
PF00162	|	40	|	35
PF13234	|	17	|	31
PF16421	|	23	|	24
PF02877	|	85	|	56
PF01588	|	7	|	63
PF00204	|	46	|	69
PF08373	|	64	|	55
PF00316	|	53	|	36
PF06398	|	87	|	54
PF02582	|	21	|	6
PF04072	|	89	|	81
PF03463	|	20	|	67
PF03359	|	3	|	65
PF00751	|	8	|	40
PF12701	|	82	|	24
PF06456	|	40	|	4
PF02919	|	8	|	40
PF00221	|	74	|	36
PF14749	|	68	|	49
PF06068	|	18	|	21
PF16879	|	99	|	34
PF03367	|	80	|	93
PF03148	|	94	|	46
PF10342	|	63	|	26
PF02347	|	68	|	18
PF16900	|	74	|	90
PF05406	|	85	|	56
PF03194	|	3	|	74
PF08347	|	99	|	61
PF21581	|	7	|	93
PF14380	|	79	|	33
PF07646	|	57	|	10
PF21477	|	58	|	96
PF01321	|	98	|	21
PF16639	|	47	|	83
PF02437	|	25	|	82
PF03465	|	20	|	67
PF05725	|	92	|	17
PF03464	|	20	|	67
PF05670	|	29	|	90
PF05378	|	68	|	18
PF03462	|	10	|	13
PF03177	|	41	|	98
PF05705	|	39	|	20
PF14144	|	11	|	93
PF00769	|	35	|	53
PF02922	|	20	|	27
PF04677	|	69	|	57
PF08546	|	10	|	13
PF01268	|	30	|	12
PF01507	|	20	|	87
PF03915	|	16	|	65
PF04157	|	43	|	55
PF01521	|	66	|	72
PF19026	|	29	|	93
PF04802	|	40	|	65
PF04832	|	0	|	17
PF10281	|	36	|	68
PF20412	|	87	|	39
PF19050	|	29	|	99
PF03087	|	11	|	17
PF05672	|	16	|	65
PF14222	|	41	|	98
PF12004	|	96	|	54
PF01457	|	0	|	81
PF01083	|	60	|	81
PF03328	|	60	|	14
PF01012	|	4	|	25
PF12068	|	75	|	87
PF03650	|	66	|	72
PF02772	|	54	|	49
PF01925	|	43	|	25
PF12012	|	23	|	44
PF03265	|	33	|	67
PF06220	|	69	|	92
PF10374	|	41	|	24
PF00779	|	96	|	42
PF05186	|	40	|	85
PF04280	|	21	|	72
PF16367	|	82	|	43
PF03175	|	71	|	32
PF03969	|	59	|	45
PF02475	|	1	|	35
PF09532	|	82	|	24
PF14288	|	78	|	75
PF09362	|	60	|	26
PF01821	|	62	|	49
PF09331	|	32	|	24
PF01034	|	56	|	88
PF06201	|	21	|	72
PF00961	|	47	|	34
PF05637	|	59	|	14
PF00287	|	40	|	51
PF01323	|	60	|	14
PF13679	|	21	|	72
PF06966	|	1	|	35
PF05794	|	40	|	6
PF10367	|	50	|	59
PF10408	|	92	|	3
PF18362	|	12	|	37
PF09172	|	47	|	61
PF06027	|	57	|	74
PF01936	|	26	|	11
PF04089	|	95	|	1
PF16495	|	90	|	47
PF00366	|	82	|	55
PF19292	|	20	|	27
PF02045	|	32	|	5
PF10608	|	54	|	87
PF08879	|	56	|	94
PF14363	|	36	|	68
PF08740	|	36	|	68
PF17780	|	26	|	80
PF01333	|	47	|	83
PF08059	|	37	|	57
PF08336	|	24	|	48
PF21408	|	17	|	31
PF08801	|	41	|	98
PF08514	|	7	|	39
PF21362	|	55	|	3
PF01184	|	60	|	14
PF06418	|	6	|	37
PF08372	|	96	|	54
PF13476	|	39	|	74
PF17217	|	12	|	43
PF20492	|	35	|	53
PF22597	|	20	|	67
PF07986	|	18	|	81
PF01261	|	59	|	72
PF02558	|	10	|	13
PF01619	|	59	|	51
PF17784	|	60	|	14
PF00438	|	54	|	49
PF07894	|	16	|	65
PF00497	|	78	|	40
PF00709	|	40	|	35
PF18913	|	53	|	36
PF01285	|	99	|	74
PF14716	|	85	|	56
PF03987	|	66	|	35
PF16494	|	82	|	43
PF00166	|	69	|	20
PF00393	|	7	|	88
PF07842	|	87	|	63
PF14792	|	85	|	56
PF04578	|	33	|	34
PF05175	|	1	|	35
PF14748	|	10	|	12
PF03836	|	98	|	34
PF01712	|	1	|	46
PF04059	|	26	|	80
PF14420	|	45	|	45
PF16073	|	73	|	41
PF01246	|	66	|	72
PF00185	|	6	|	70
PF13960	|	32	|	24
PF15409	|	11	|	77
PF13908	|	3	|	6
PF02359	|	36	|	68
PF00268	|	40	|	72
PF10324	|	66	|	46
PF01630	|	0	|	51
PF04191	|	19	|	21
PF04366	|	63	|	71
PF03227	|	66	|	46
PF00049	|	74	|	59
PF02729	|	6	|	70
PF03126	|	69	|	92
PF01937	|	18	|	13
PF18148	|	93	|	77
PF14791	|	85	|	56
PF02773	|	54	|	49
PF01641	|	59	|	46
PF13911	|	21	|	81
PF07528	|	91	|	11
PF00235	|	66	|	72
PF09409	|	37	|	57
PF14379	|	90	|	47
PF08159	|	3	|	6
PF06479	|	79	|	33
PF10391	|	85	|	56
PF03641	|	59	|	72
PF01214	|	63	|	35
PF00273	|	77	|	67
PF02517	|	89	|	72
PF04900	|	63	|	74
PF19037	|	56	|	87
PF04588	|	21	|	72
PF14370	|	8	|	40
PF17801	|	68	|	18
PF05253	|	7	|	55
PF12409	|	29	|	99
PF04410	|	3	|	6
PF16188	|	98	|	21
PF16641	|	72	|	74
PF07059	|	35	|	77
PF07657	|	62	|	83
PF02516	|	23	|	8
PF04201	|	3	|	65
PF12436	|	72	|	57
PF05875	|	66	|	46
PF16898	|	46	|	69
PF19036	|	56	|	87
PF02297	|	21	|	72
PF06101	|	96	|	42
PF19221	|	7	|	63
PF03460	|	4	|	28
PF02690	|	68	|	43
PF03853	|	82	|	24
PF04844	|	32	|	5
PF03088	|	66	|	72
PF03643	|	89	|	51
PF04113	|	30	|	57
PF03364	|	59	|	0
PF04824	|	86	|	16
PF12717	|	56	|	59
PF04670	|	40	|	72
PF14225	|	41	|	98
PF20147	|	59	|	72
PF13868	|	3	|	20
PF05712	|	82	|	94
PF06087	|	75	|	25
